chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.3632521,0.12045771,0.08764864,0.007729279,1235.861806727667,369938.45008946606,2038.9924406438965,468311.0957386201,2779.4960715553975,3737473.7439424666,0.030026522549715908,0.0008893663156007929,-1.5279325e-05,0.0054059094,184.5703125,-358.90286,15777.804,108.63352,2762.9414,35.432095,680.9739,28.360466,578.0056,10.622435,606.4299,16.96391,133.17732,11.014492,221.14009,4.810335,265.55472,10.702085,150.51486,1.9701515,214.41383,2.8290834,134.88402,4.484766,46.778297,-2.525876,126.2114,-1.2448577,125.19787,1.794466,85.11815,5.34436,37.90355,-4.0410023,116.90301,-1.6021024,75.19153,-1.98002,60.609776,-1.2265391,62.844677,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.35959557,0.121464625,0.08461158,0.0065380093,1563.7145939978413,970452.7697100466,2227.034793090364,314182.5787171694,3363.7452717068827,4582458.406234065,0.05073798457278481,0.0044627427443577825,-1.9749916e-05,0.0070591713,99.38401442307692,-321.49,17170.555,96.877495,2130.0159,31.051155,514.12286,30.430899,981.1853,8.660171,622.02374,12.338177,205.26367,5.4802933,342.19693,3.3461857,249.1515,6.626043,160.71457,1.3309761,288.29984,0.9002726,212.32199,3.5513535,113.378334,-0.7853498,136.65729,0.56222814,115.31272,5.560655,69.10708,7.941693,55.347946,-5.693018,126.43143,-2.25498,93.362495,-4.6583104,105.86982,0.66108865,43.107754,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.34034753,0.119649515,0.107210726,0.008982339,1316.9167645515524,470578.5287422894,2096.616071701854,378589.40476044174,2831.5758865870785,4138009.3023227984,0.03482890039794007,0.0009457886408819079,-3.1603344e-05,0.0073277187,151.99908088235293,-311.31134,19439.918,109.61012,2258.8423,39.782955,961.5877,33.59702,546.5263,2.5193734,664.3602,12.512891,218.55884,2.7378464,238.69145,1.050461,281.87042,3.4390807,251.21281,-2.247895,245.56027,0.3245186,149.4909,1.9664261,92.329834,-4.632579,161.83195,-0.88404864,84.71822,6.2000318,58.74693,5.8256335,53.882957,-2.6460986,109.3728,4.4777527,74.03462,-4.3017716,103.08134,1.0798827,37.914875,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.35789877,0.1223708,0.082646355,0.0054623843,1784.6747969705143,2280360.061989614,2177.867110312254,379793.821887856,3441.3882246641356,6047230.182934437,0.07458534121884736,0.015368579007610203,1.0591222e-07,0.0054223137,103.359375,-323.17236,19458.932,89.97468,3913.6472,31.907722,955.8092,29.939873,793.55115,8.507949,476.27365,18.845974,168.83578,5.0037217,318.35864,-0.91358125,355.07892,9.020252,147.7015,1.466469,228.0439,4.2670617,181.81973,4.408602,76.66366,-2.9665155,142.35858,1.7082902,138.27919,3.3597507,103.69599,5.647833,51.106544,-4.349381,136.45955,0.16315164,99.64493,-6.8025093,137.96686,1.2194005,39.92438,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.36642215,0.118889585,0.087907255,0.0067346417,1863.2035476403769,2347477.1802511797,2267.7001830466165,320801.0319607927,3746.108829273897,5731440.843519558,0.07790000765931372,0.018701508177192978,3.3633828e-06,0.0051278607,123.046875,-314.99496,18502.285,89.04244,3452.3848,34.00307,689.7307,28.193188,632.3139,14.737539,232.42912,19.687979,121.314224,-1.2580009,441.73303,1.2429633,338.4754,8.210025,169.2352,-0.14149226,266.22992,4.72923,150.81314,4.3758388,74.367584,-4.7256675,169.3836,1.2361001,137.53793,5.503556,62.46589,3.73449,60.833927,-4.5028076,104.05576,-0.07845521,62.38248,-8.068567,163.87357,4.8187885,30.623482,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.37298685,0.11851823,0.09113649,0.008434634,1946.0798353384644,2868804.7832003185,2243.581478690802,390254.7662789752,3789.347307276657,7242199.505875402,0.08841549216498559,0.02458815344601145,7.003393e-06,0.0058057043,107.666015625,-324.11987,17970.201,80.59102,4176.2656,37.009655,539.8171,32.080612,679.5513,12.404159,616.3065,17.91621,179.39154,2.163692,317.31726,3.063393,222.6928,4.9140525,182.70227,-1.026862,262.65808,2.416267,142.95953,4.8622046,67.37402,-2.4075527,127.34195,0.49152544,125.272964,5.1674657,60.80408,5.827011,38.479923,-3.0365248,108.24746,0.78832453,70.76169,-6.503332,131.2006,3.7610648,27.045012,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.36482617,0.120793566,0.080004334,0.00542053,1924.7131681186054,2395632.8907263433,2330.6153940741865,398780.3790238157,3882.5732421875,6822215.193605423,0.08424944196428572,0.018478314968463784,-5.0251445e-05,0.004776985,117.45383522727273,-324.2808,17417.848,84.63358,3101.6162,38.448433,631.8304,29.249699,709.76685,8.541056,763.5033,19.297087,224.59174,5.380746,242.04906,-0.029973881,290.80753,8.413272,156.70177,2.6915603,243.91708,3.9480855,199.76811,6.2656903,73.46034,-3.8170097,149.47359,-2.2041285,121.51239,4.5881114,69.36697,6.35349,43.810417,-4.5757775,114.283844,2.5202336,70.34335,-5.351182,123.63031,4.9920564,38.135326,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.37374565,0.118349664,0.082312845,0.008038467,1561.9762396478309,1383288.088797565,2182.608929846867,397925.0382450706,3155.9864717371324,4948375.254195557,0.05672998366013072,0.00863070873780499,1.879102e-05,0.0051547643,129.19921875,-333.53162,16241.197,97.42244,3396.9644,39.670578,673.7559,22.450186,411.722,-0.33902356,796.0304,11.608772,229.23943,5.4146876,300.26465,2.923134,224.95816,8.035618,192.05136,2.4706266,242.17442,4.6532583,130.85416,4.141165,72.99895,-0.53565216,134.61847,1.6747867,99.001274,4.051172,86.327576,4.5515685,57.316303,-1.7814488,82.702415,1.0998547,74.13901,-3.8776228,120.36918,1.911457,48.268883,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.3518248,0.122134514,0.09297756,0.008389388,1734.783852945264,1732713.3729477387,2269.902259137787,393107.98096153804,3558.3946414110137,5843176.090090503,0.06415836985518293,0.009616827438233652,-4.8136535e-06,0.0058057103,112.34714673913044,-323.9979,18899.086,85.60804,2956.8994,37.312466,771.095,28.160877,473.16745,11.492786,397.16467,22.555918,199.03406,2.033368,401.12958,0.39774862,305.60504,6.732918,223.88972,1.8932896,253.59671,5.9143147,120.762436,5.389247,80.1043,-3.810998,171.87186,1.0951903,132.93623,6.6002984,74.10509,5.0481076,68.49788,-2.2059002,109.276276,1.7495488,67.78113,-6.1732483,147.86977,5.257661,52.041218,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.3972591,0.11881434,0.096754394,0.008439428,1534.3490925909528,1710763.5480650326,2161.0525220872833,362454.1546040285,3070.27587890625,5738496.5524971485,0.06251395089285715,0.012181865406685139,-7.0731985e-05,0.003419365,99.38401442307692,-320.6956,19367.709,91.72139,2427.646,37.67088,634.30035,26.918175,448.1636,16.236332,412.8008,22.537933,108.03997,4.556537,397.67856,5.9418006,265.56052,7.5392437,246.08383,5.063735,251.8074,7.200025,157.91437,6.5869794,66.27331,0.43954474,136.33954,1.5423154,102.16828,6.344652,61.979874,4.7819552,50.11859,-1.1194507,93.57312,1.3573879,77.635605,-3.847407,113.680115,2.6795845,42.01696,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.38945323,0.11105772,0.09692434,0.009096153,1530.356201247248,1244395.3297193632,2178.65655492649,482774.4851062517,3300.8208958448563,5432059.670626145,0.0539982888550885,0.008430281286839357,7.639392e-06,0.006729327,117.45383522727273,-334.1002,18742.36,96.23615,3007.8965,34.761692,713.97205,25.967266,650.0755,13.107538,426.97217,19.15628,169.81032,4.6936197,291.99408,4.5232034,238.78581,7.4963856,222.94743,0.8621047,270.90256,7.59501,130.373,3.996849,71.154396,-2.1005275,161.4982,3.373385,52.049572,2.7824118,68.47922,3.40594,43.692486,-2.814698,104.76322,-0.14161797,53.42432,-4.1244392,93.73986,1.0801753,33.29718,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.3835021,0.119357914,0.07651839,0.008101764,1475.789943067218,707351.4669622837,2233.8877968274996,467143.05124068906,3388.6494140625,5144882.2778663635,0.04041852678571429,0.0025313790301887355,3.7226082e-06,0.00813451,143.5546875,-358.82812,14175.969,96.0325,2586.7278,33.697086,472.9859,26.965782,194.94383,9.42083,587.99054,15.552249,123.85567,8.2205305,173.0308,5.675513,282.9375,9.362148,170.00795,-0.034398716,342.86108,5.8504944,132.40514,7.1954207,50.985878,-3.1229265,200.77696,0.08291548,118.02327,5.092664,72.94688,6.5853906,43.491688,-1.9820021,91.66991,0.4698488,63.203762,-0.60657436,54.209465,0.96534127,70.90864,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.4227575,0.108600855,0.08004719,0.009511852,1667.0661624050342,1918856.015375855,2254.566065009612,443719.0441470895,3472.6875184838327,5796401.847928128,0.061816098186119876,0.015134378276693944,1.655759e-05,0.004631864,135.99917763157896,-348.02988,14665.563,75.72983,3619.185,35.365692,541.36957,29.482372,380.08374,16.91662,448.1801,18.978178,128.80833,9.64086,194.99211,7.7158866,220.69716,8.701614,181.72858,4.562365,219.26149,4.8511896,178.17033,4.7152843,71.70575,0.692933,100.55416,0.37928405,116.816765,4.540552,75.98447,5.2648525,33.648315,-2.2138164,117.643585,-0.5616222,85.64636,-3.2955298,98.82424,1.576787,31.926693,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.33334082,0.11797628,0.12118931,0.0100105675,1284.7906877378396,561373.117700952,2044.2517523677095,359391.75400112703,2732.999863735465,3628717.590119144,0.03688226744186047,0.00255943444378822,5.3341926e-05,0.010514592,112.34714673913044,-299.1195,19129.125,112.249245,2310.3481,39.79546,949.4705,25.496012,351.70557,4.892536,595.7042,21.716726,244.45847,5.296169,294.44327,-2.6571064,302.34473,5.06794,217.74673,0.70029247,225.0925,3.5793219,198.251,7.483011,84.279755,-4.7248325,189.1248,-3.1134768,120.47773,4.9235044,118.82265,6.1552315,47.4299,-3.943932,93.74561,-0.64855194,87.5482,-4.5697002,110.443855,1.9500854,40.57099,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.33723977,0.12082449,0.11853594,0.010421055,1171.0076658572066,446651.3668000692,1966.7642580330714,455974.434834344,2391.566788522821,4200423.111629838,0.031855532997532895,0.0006827033431865171,4.98518e-06,0.00861019,99.38401442307692,-314.52847,13940.75,111.95968,2811.6177,48.534397,844.4098,32.018063,355.83618,3.3512597,1127.9332,12.971106,246.70117,3.6426845,236.2521,0.27599263,228.3001,2.4621584,175.45317,-4.360601,280.2224,0.33120626,219.54431,3.7063546,95.22621,-2.1519794,123.606895,-1.5672187,144.991,1.550505,68.4537,6.652162,55.4835,-3.604715,106.90881,-0.7284528,86.87012,-3.4514637,77.3946,1.9707886,51.599583,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.35584185,0.12753773,0.08908102,0.007781871,1299.6601262252502,1039121.9749827047,2045.343474852353,322576.87281482544,2658.899628803992,3659371.384125079,0.042227380562827224,0.0076408432239810494,4.5818124e-06,0.005061936,135.99917763157896,-352.03375,17222.44,99.853226,3004.6526,34.059315,394.12006,30.75905,436.37872,9.662891,566.2854,15.311239,166.25847,11.9036045,151.75777,3.4183948,258.6486,9.944455,233.112,3.4024148,272.46262,3.2793534,163.92242,4.8060446,79.17431,-0.35448548,163.17285,1.584878,124.41036,7.889641,70.51571,8.678815,62.713276,-2.1471372,156.13947,1.054674,91.49918,-1.1930747,89.845764,3.1102333,40.286903,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.3647966,0.1199954,0.09267963,0.008590026,1467.8864278708986,947351.9916556802,2086.388566903601,356749.45458432275,3132.086121209777,4110276.2333875364,0.047074824669967,0.004954954385069268,-4.022137e-06,0.0074180104,135.99917763157896,-318.04126,16257.39,102.63873,3119.6868,32.713196,745.8118,30.52668,397.49045,-0.82114404,730.714,11.085777,178.47029,9.784438,132.21663,1.5732235,258.56653,6.0159445,229.12665,3.883258,164.67726,2.6893842,182.8626,4.301858,90.00815,-0.42445707,129.39206,-0.030307783,116.77609,4.6356053,71.836006,8.351908,42.306866,-1.3966544,104.73992,-1.169267,92.75977,-3.2004879,90.27965,-0.0059226765,45.989887,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.35080037,0.121712886,0.093239464,0.008109192,1618.1499087465488,1927428.6091186346,2131.9287108346775,327272.51746709313,3018.7894381009614,5864651.235483102,0.06998489249465811,0.012728313770450242,2.8678091e-06,0.0074500763,123.046875,-319.62988,15562.839,91.062386,3219.824,39.759403,743.567,36.40937,604.5469,11.762204,527.92725,22.617388,105.88173,5.7172885,258.41437,2.9241738,300.22537,7.499879,198.41954,1.4918625,250.96361,4.387196,109.55219,4.503411,89.72977,-2.8615456,139.77905,-0.41290665,125.32762,5.91322,81.73742,4.7164073,57.409595,-2.762222,67.890686,-0.9190017,71.70519,-5.3863964,97.87765,3.9940815,54.669487,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.3448908,0.11933818,0.10933707,0.009579721,1530.9966945323965,1573873.3540803383,2100.1376769870344,441480.0708917555,3219.007610452586,5618125.055641396,0.05443868235153257,0.010392173703195161,-7.3798597e-06,0.009467225,103.359375,-328.20145,15387.79,98.76626,2873.8687,40.016365,590.3943,38.311745,719.67944,13.638845,468.29108,21.582865,196.1161,2.5863886,286.1417,-5.1816673,379.1926,4.801629,203.45871,-1.3562893,232.41507,-1.6463274,236.89203,3.621405,62.18452,-7.78444,193.23976,-2.552153,144.67526,5.9575825,65.13198,2.6726854,60.44546,-4.622441,123.45053,-3.2744544,95.576164,-8.980426,126.695496,2.76171,28.616901,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.3669627,0.11606582,0.09355157,0.007813357,1704.311198309802,1706889.4160558365,2202.0817520705073,449315.217033563,3514.0589629803444,5964530.676651886,0.06562638030035335,0.010130924452099713,-1.8546265e-06,0.007028572,129.19921875,-315.97107,18720.379,96.14362,3234.5842,34.91487,817.3433,30.849443,603.69147,9.26784,627.3635,15.774621,238.13623,2.9577305,301.5111,-5.7471814,443.21515,4.598949,183.0252,1.6040448,225.7069,3.6859872,159.32184,4.153662,69.393845,-4.341573,206.5148,0.98454386,119.8851,7.314676,74.21556,4.5786,63.206036,-5.354182,121.91026,-0.7744491,101.31101,-7.0230823,135.03061,1.6098402,41.38591,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.3733886,0.112391986,0.08993719,0.005793088,1779.1286242940666,2059790.746024949,2179.7547135481245,480402.723344546,3461.1915444428064,7012804.598951995,0.08037447179638364,0.013979554824694054,-9.88023e-06,0.005571445,117.45383522727273,-291.13577,18019.652,102.51548,3041.9248,30.703466,1026.4746,24.119532,565.0755,6.6957307,577.22504,15.825552,160.0979,2.7187753,296.4859,-2.9201078,331.81305,4.130853,239.0126,-2.56519,214.22647,5.039953,144.73428,3.5904624,61.006424,-4.974413,145.78706,-0.09035108,87.30861,5.622802,68.841896,4.9729238,63.316162,-6.1262803,90.55525,-1.6876655,55.939682,-9.023019,97.72418,1.9807808,37.374268,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.40810016,0.11978452,0.08969274,0.010893336,2110.2105545465142,2573629.420033174,2370.9257220878585,282803.3858585239,4203.753930068598,6656864.3709255075,0.09574599847560976,0.020180725957721843,-0.00012503976,0.008478977,123.046875,-314.51712,16136.593,56.576935,3047.756,38.210594,860.52216,42.9379,790.4151,19.882675,212.00807,24.124926,224.18457,4.9758606,316.97308,6.885328,207.33958,6.911782,228.0156,2.6957974,198.57477,6.5762835,108.13874,5.795704,63.960625,-1.9823257,153.20624,5.1067348,100.55308,8.1950245,71.912415,4.449892,48.508842,-0.70623684,70.213745,2.01085,57.533707,-2.130619,73.09373,3.850191,28.398912,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.397237,0.11971631,0.088958286,0.010800832,1778.4754692267222,3122028.7371892724,2136.205105309359,496547.4337891886,3404.124829593121,7735262.650750112,0.08350920197147652,0.02328131165699263,-3.6547914e-05,0.005843009,89.10290948275862,-348.16043,15011.923,81.616806,5461.5254,44.22951,345.86444,27.13414,445.832,12.639971,600.87634,18.851347,212.07799,9.342759,167.8348,14.8480215,100.90128,5.372475,236.73375,-1.0910591,361.9461,7.3521886,168.22499,5.877635,75.88413,1.8867675,172.13548,-0.01746179,227.05789,4.7396126,75.819595,6.9700737,39.58574,-0.9328244,77.91612,0.788952,51.46309,-1.3845849,76.757,1.1180408,52.320766,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.3925259,0.11002395,0.092980295,0.0065257307,1609.3839917709176,1974980.0601007028,2118.874634455308,484070.2803946838,2999.1430148272448,7407413.9025220545,0.06641312720070422,0.008784953929724804,-3.3694763e-05,0.0040250337,123.046875,-307.05298,16250.546,101.81103,3707.808,40.956833,702.2648,23.854565,796.8311,3.9239974,708.2908,17.984453,202.7296,9.305669,198.59431,3.7988484,297.27646,7.2501307,217.80084,1.2631818,235.37088,5.385283,166.96712,6.715523,96.01471,-2.2568257,165.45193,0.9941899,115.81219,4.779837,92.039734,10.013029,69.445206,-4.3405066,124.062744,-1.2149329,79.885,-4.0159006,102.65821,3.1614673,60.41783,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.41497317,0.10953401,0.08232368,0.0055483473,1428.754421201546,1263150.2135080735,2065.0642190909825,458745.05430623476,2929.7330499116606,5388872.320986673,0.05204767557420495,0.007000279737067505,-4.8441157e-06,0.0046427506,161.4990234375,-341.41074,11423.36,110.25643,2802.7825,37.7953,656.01636,31.342262,915.27783,9.417678,526.0813,16.533989,149.63165,11.833629,190.50249,2.865003,232.821,7.6806045,152.35008,-2.2083955,304.07285,-1.6619577,188.73863,3.4970248,123.831825,-0.029906418,160.34894,5.205126,92.079765,3.1336818,79.11045,-2.1849196,75.40277,-2.3815687,74.46792,3.6228251,64.20433,-5.337222,74.36029,-1.8365045,74.86985,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.48589823,0.11180839,0.078582674,0.005751714,1518.9968350409963,1405307.823274457,2101.6753644805185,466044.35488598165,3133.2647850895905,5160985.567734629,0.055342430140784986,0.008736183920254208,-6.492702e-06,0.0050954414,103.359375,-337.4283,14075.422,106.27505,3299.6272,34.225693,973.3221,27.113544,499.87323,6.739092,361.4395,16.831049,117.69059,11.860078,262.56775,3.5004008,229.65556,10.328708,197.82549,3.440673,196.4818,2.385692,146.46475,1.4701773,122.68996,-0.12182789,141.52368,8.104448,113.87432,2.9562747,120.89088,0.15203601,79.087494,0.811715,65.14342,5.3568287,50.424614,-4.4364114,94.24028,1.2769232,42.980278,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.41364884,0.112404406,0.097868286,0.0076565696,1528.271529913519,1454497.3945813545,2081.5721779493674,436873.1535739411,3071.818059854233,5516377.840433341,0.062046038837859425,0.009874226912655482,-2.6729647e-05,0.008608928,89.10290948275862,-314.07968,13645.578,106.149826,2600.0215,37.614956,737.0177,27.58799,906.4812,5.3439555,756.4256,14.938578,218.68068,4.8238516,292.7723,1.431406,288.12097,9.019738,128.74625,-2.5424075,291.6276,0.1698157,192.1208,7.0934815,71.60528,-0.4984458,129.7436,3.0662785,114.39376,2.193146,111.57061,-0.7727312,77.72754,-3.3323627,90.363205,3.2884502,79.035904,-7.411649,129.32393,-2.2033403,79.922325,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.44830415,0.11134121,0.09200077,0.0083987955,1377.029038667113,589180.658909809,2102.260167547092,436514.5928017612,3091.2613075657896,3809170.1188440137,0.040193256578947366,0.00158205666370339,-1.9414408e-08,0.007385885,129.19921875,-329.36444,15386.107,106.4699,2334.6743,27.77284,564.6754,27.875057,763.635,11.907529,284.01584,16.21904,121.58943,8.878988,378.4917,4.158915,269.54205,9.562845,193.13034,2.0224295,215.61528,-1.7827737,215.4229,1.0215403,106.94587,-0.45102522,162.17957,7.285461,90.61472,4.895247,54.638794,-1.0066761,116.685745,-3.092586,93.01442,3.9926348,56.522945,-3.0399873,123.44936,-0.13515802,57.736195,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.4749986,0.10113457,0.07469783,0.004753319,1967.808561164616,2612944.309488424,2243.06883412974,430569.29979544284,3831.1280980603447,6768637.383321208,0.09821356411637931,0.021871304679285473,1.5017764e-05,0.0041606454,107.666015625,-311.9254,15074.892,91.145256,3699.119,32.951874,767.7752,17.551373,745.4343,1.4324058,515.59766,18.294765,205.77261,9.953797,193.11458,8.633484,149.55193,9.166152,130.3282,2.1051717,224.95952,5.611499,203.52963,6.625234,90.1786,-2.3028796,178.99089,6.334508,94.51587,4.4632,70.41867,-1.2718107,76.44816,-1.4241289,80.4628,6.5252542,59.56962,-5.4127455,117.38378,0.75765127,55.173515,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.4414198,0.10992008,0.08577765,0.0057117506,1563.8960766270993,1471987.8851947975,2057.928568019556,312104.16470128595,3245.8209859913795,4119676.7786892927,0.06483196390086207,0.011481134725193444,-1.5176635e-05,0.0040088133,135.99917763157896,-322.94202,18429.166,105.00586,3164.458,23.995491,459.55106,27.185047,703.14996,2.9356248,521.6645,18.279673,176.02086,5.639925,316.99283,0.9678506,433.61826,9.423498,231.6453,0.09946205,268.83325,6.6771674,92.35435,3.0795414,77.96366,-0.07526512,180.18585,8.717125,110.06888,2.7514172,104.67266,0.6431592,57.12751,-1.7934422,67.750694,4.5620117,59.853416,-4.4956236,87.53213,3.3489888,54.665764,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.43910113,0.108704,0.09640283,0.0066937106,1475.7051650799917,1054757.4514751923,2083.16831885933,491521.8292853926,3129.157632084216,5074249.700583738,0.04955778822387006,0.00511637682881097,-5.334034e-06,0.0048404695,143.5546875,-311.77444,14992.649,113.8436,3327.0974,42.228195,1031.092,21.189392,310.66418,-6.204523,689.41174,18.014254,249.15683,8.211098,248.5441,1.8600359,274.5661,6.959235,165.89368,-2.112878,274.97946,4.0170536,183.85846,3.714801,89.38503,-1.0735233,135.80806,6.7199044,128.38028,3.353895,89.86582,0.3607373,56.684895,-1.3954263,70.069466,5.2162085,68.84256,-4.427421,97.37434,1.2011507,48.777367,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
0.5082501,0.105544835,0.08153082,0.009075868,1322.7329567068,477580.8557058283,2119.9412825053732,390625.97600021487,3015.3506071671195,3802812.3472808446,0.03511379076086957,0.0019647927500575165,-3.01092e-05,0.005540128,117.45383522727273,-357.0169,11648.438,108.1036,2440.967,40.068382,617.20105,22.248793,202.5919,0.75029755,533.8589,14.611585,131.10925,16.1227,112.229256,5.100466,226.34154,7.444358,243.33115,5.3513656,227.85199,3.5745165,152.41039,3.3109357,99.04005,1.9504341,142.30283,4.3483095,85.53591,2.4742026,99.71843,0.16613686,70.35086,0.040275242,87.35684,4.713318,38.996983,-1.1891161,84.176926,1.3786421,59.83386,1653ff7efc02d8f0e0d8be05adb19e1bfca543cee27730a522095473492bc9e3651c3f827725b8d4e4c57509f58ffccd0201d1bb4afb4136b9ab45e90b7f981d
