client_id	path	sentence	up_votes	down_votes	age	gender	accent
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	f909d50d56890d066f88646ef3a1823b6480c151cd789248e7d55ab5d03e8552964748eda9e857d9ef2caf198f461c49989f6fddb4b7034c759fa411df691460	Mardi 25 novembre 1986.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	03507ee6f96d418a495527cee9645452736bbb9474283cc9c4b38e742c75d4131f6bde63a63d62378770a32be624def517cbfa0eaa01c99905baed20d9cfc003	La plus petite quantité réalisable : 1 exemplaire.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	6324f8a9dbca6dffaf32d0a0969888a5953f38e0958dea2971880080ad39df1c856105df1e983aca436c34957d0c4648d1506444f363f5efa266897db5c07ff9	"C'est plus long que 2 miles."	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	7306c6f04a550bfc59d97c95b73a63a36b0b767609e2493ca675105af0737576b09a7af6c2775b05545f6eccfab81fa6296e2f47f755a76f8e5b758c0aa28507	La boîte aux lettres.	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	a2781367a0a383ae388f7075a04539fa0bdea49213644693d3f5350d02f6d5447360b4c0589a496ecc319cc22dc18839726a09a318cfddc6bf23b996fee44ff0	Une autre grande chaise jaune.	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	33c1ee78824c3a53d7567a9cbc7694b93690df1d9f2a056d00baf8f46741558f294b0742022f45a3a75fa1eee1a33675a8ab615aef7fe3f7097ece1436c7c124	nous avons eu aimé.	1	2	twenties	male	france
15291e43db920689583f83c548e8d702a956d96454497db289e05995a198dcce7e66b9f0173b16be3c446de655af388ad6c7539e715ec044025a6d8bbdcab3c6	45c44b1cdf2351b6203be477384b51fc503153bad0bf944ae8203047d715dcaaa9ba87137dbf9fc2e94fa635e65bc0eeae754beda4ed5709fa1e0229df1824d2	Les données les plus complètes dont on dispose pour la Bretagne sont celles de l’enquête Étude de l’histoire familiale menée par l’INSEE* en 1999 (ces chiffres sont analysés en détail dans ce rapport).	0	2	twenties	male	france
15291e43db920689583f83c548e8d702a956d96454497db289e05995a198dcce7e66b9f0173b16be3c446de655af388ad6c7539e715ec044025a6d8bbdcab3c6	76b077c08a08535503a7959ebda7efba7d0d4715500ecc161f0f82d45e911d931d285f1792ee2eee8229b4eaa4e6d349c976bb11781e4b64b09580dfdb4ae9cd	À 3 heures.	0	2	twenties	male	france
05dcd675ff28c44de2d0bd7030c78fb36acf063b2c4637efb8496706947a73aeeddb95018e589fc7a96fa64d5a67220492e13dfb7ffd49b4f959512f3d55328e	3479efb3b75574350bb80884d3d114b66a79923dc12cad4702e28ba8deac1f4f24b169e0727af056a6f63231157639c8d79ad690847c3e13bc4b37ea3677e606	"L'avion démarre à 17h30."	0	2			france
15291e43db920689583f83c548e8d702a956d96454497db289e05995a198dcce7e66b9f0173b16be3c446de655af388ad6c7539e715ec044025a6d8bbdcab3c6	fac707941ac61aebd1a332d52d156eb17c26dafeeba64b9ba3a03677b2147e61543d09b23fcc65597678e44005e33aaf49cdd9aa84fb07f941ab3119d5e4c9a4	Source : enquête «Produit en Bretagne» 2011.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	f0f1e7522d2f29fd5c84b106532db031c6c5c97b886b20ea934ed03d3580ff2226a87fd212c743c694386f5cedee2a2e15f803f8babb97d3809861b97b7355e3	La première personne que je vis ce jour-là…	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	2cf54957b3320a69927c3a6d4cf7de3c70355ce3437c14771c25b4a7d0c6cd57df8ceccd6adbb0038b301dfe6d08a4566fcce2c3792427cab05c4acdce0f1d63	les pages 44 et 58.	0	2	twenties	male	france
53f238f0d37a5ceff7e4a109237dd09a186eb71e1255941faf77e998474dd6dbc74ff6b49eee7414dd100f87c47d4b0548b5f0dfdf2f68200d226909503b3d9f	9c3646fe73daa59e02c6a9c4a65eac446056a1d42b7243713fbcf778d901ab6247b7ad6a3250961107685741c88b8967af80e5021aa8e771916dc6f4bacefa7c	Il est vraiment préoccupé.	0	2			
53f238f0d37a5ceff7e4a109237dd09a186eb71e1255941faf77e998474dd6dbc74ff6b49eee7414dd100f87c47d4b0548b5f0dfdf2f68200d226909503b3d9f	5c4a6479d9c8989b19d442ffbd2cf58fc80a09a5de66292d36fdfbbe1a68469cb2238204736596539a585aac2ff716b0ca47ea4d4e0febc5fcc1b54479f7b25b	"Le camion passe dans une flaque d'eau, éclaboussant les piétons"	0	2			
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	31cd59a0f3b85fa3babae18f3372d5ce6ac23a7d719b9a5f9e2944d609e85539258e4d81d3c12e9b5d43b252c130988b51b5e522f04bd36505b1b7349c4c90dc	"Puisqu'il ne pleuvait pas nous n'étions pas allés au cinéma."	0	2	twenties	male	france
0d55daca449ac4412f976b3cad7b19206ab6be48ff8885ee54a07a9fa94bcadd86d8f87cbc567d13548f4a65d83e5dc3228889a1cbdb11a4179a37301a0d9830	c06b74f79523067a7952b72b7136d27a7f9a4477d6f42acad5d2daf8900f5a7e0594088a1b2d42af8ee533b165ecd8e757a5b707e88b98b7462b268d60a1044c	"Il est déjà 8h30, je ne pense pas qu'ils viendront."	0	2	thirties	male	
5796619efc6fd2fb8e28212f444fea1970228fdfb127e3fdbd47c9ca9002d33668e88afa0c4b7e66a3e946bd63146114e48bfb1d3c424f668ca041f0823470c4	3e7c5cf659ebd5d2c04f3eac8b009a3b78eccf3e9544856d9ffb5a2f11c09d705c2660820e2a0ebafc5550c91443090c3242bfc1b72f4cf76b3afc62c4a7ea54	Il y a 2 heures de route en voiture.	0	2	twenties	male	france
5796619efc6fd2fb8e28212f444fea1970228fdfb127e3fdbd47c9ca9002d33668e88afa0c4b7e66a3e946bd63146114e48bfb1d3c424f668ca041f0823470c4	baaca60e09e1e38a2dbda87a708aec0d82532b60df11599ac5d187f3ba5cb7d547634e7f16e987dfdf3d74fc59c464c8d534d9e1e71f1c878d012219fce409cd	La plus grande quantité réalisable : 1 exemplaire.	0	2	twenties	male	france
5796619efc6fd2fb8e28212f444fea1970228fdfb127e3fdbd47c9ca9002d33668e88afa0c4b7e66a3e946bd63146114e48bfb1d3c424f668ca041f0823470c4	cdc6bb127ab19a0de29d6b7b6b9d9e17540ff740adb38518a4a366b232126b5c4bbb2307969b6f3478d0694df2b15066291e35c555338a4a94aeccb007bd8d41	Plus que 200 miles.	0	2	twenties	male	france
0d0333cdceb6f9e46c23824822cff419d448b639ce82aa85aec8da9f4c7863549452a76642a276b829d2463dad8000a327872183bd233ec5b676b11c5f7c78cb	86f39535d89f226482fff2828daf65eb208e881ceeca53fd53ee7c350bc6741abe24b6fc4467b9100017e96d029d4b1d41ee3786382771aefe2a068798a16aa6	Il est dans la 7è rue.	0	2	thirties	male	belgium
0d0333cdceb6f9e46c23824822cff419d448b639ce82aa85aec8da9f4c7863549452a76642a276b829d2463dad8000a327872183bd233ec5b676b11c5f7c78cb	e5a7ae724443bdc326b633c8d41a6b042ea6dd6a3f101d3a2a077ae4a8c85bbf2dd476d4aa37a75c82423d622dedadcd1ddd1509e60901fde34d80021be4d86c	je te réveillerai demain à 6 heures.	0	2	thirties	male	belgium
0d0333cdceb6f9e46c23824822cff419d448b639ce82aa85aec8da9f4c7863549452a76642a276b829d2463dad8000a327872183bd233ec5b676b11c5f7c78cb	fd4bd9af5f9dc5eb8003625da89107c4cc3d9018c8980a2f1eea544f4aa662ccf02341b44ec2b4243201d5d13170a1a6eaef2e00b774938e95eb30fa87923b74	"Sois-y à l'heure !"	1	2	thirties	male	belgium
0d0333cdceb6f9e46c23824822cff419d448b639ce82aa85aec8da9f4c7863549452a76642a276b829d2463dad8000a327872183bd233ec5b676b11c5f7c78cb	0ac986ae467852a37b2c8090279b0af73200f591c79ffefbe2f83cd6c6dda1a1f08b7bf0b03f5e7bd46d9fec6a83dffd03ef898b4994f8b117281413b2c62118	"horaires d'ouverture : lundi, mercredi, vendredi de 14h00 à 18h30 et samedi de 9h00 à 12h00 et de 14h00 à 18h30."	0	2	thirties	male	belgium
0d0333cdceb6f9e46c23824822cff419d448b639ce82aa85aec8da9f4c7863549452a76642a276b829d2463dad8000a327872183bd233ec5b676b11c5f7c78cb	9ff28dbbed876bfb5f0fd4699bba11e2326ac3ee2da1ceb49274e6d1b4075c4414b3202fa2cfc5e6c2c599b7790cc7f99f9c58578de78f0650048504a1d1eed4	"Comment ce fait il que le tableau d'Isabelle se retrouve à la cave?"	0	2	thirties	male	belgium
0d0333cdceb6f9e46c23824822cff419d448b639ce82aa85aec8da9f4c7863549452a76642a276b829d2463dad8000a327872183bd233ec5b676b11c5f7c78cb	55a8c6551d9cfd4113370cb9592194eca7d3c15fd9413e522581e42b6b386e93619a7613028ab303b2b6577e7f5f0d9e402867021ff721635ef2fde68e77ed1d	Nous sommes le 25 août.	0	2	thirties	male	belgium
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	3f47170617c9e94be096b1a0a0a656166258834e6c2593856cd8ef06d95acc3e384787866efc515fac3c1939640cd49f4896d76748aecddc168bd29f50b6937e	Es-tu une fille ?	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	1d576df74556cca6c366996bccbb25c46864e407c59e58c18d19a426d9247c56895cc74e19896272a52ba7547468bb46b640f4ae25c1fa52129916101f4dba8c	"ça fait longtemps que je ne l'avais par vu."	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	cb268e85f9b7b0a43be3abf81b9b955c015439ea18afcebf2a48964f3790a6b114608cbda0067af6e8f4e22660cc08a548f8f4c0a2ddfd7d054d1fca7645bbb5	une petie gare.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	6a454da49257960c2be6338daca9b0ba95bdb41155101e21de89eda662a868b36fd4b8fc78aec4e80f5ec36b1b6adc5aeacedc882b346ae13a6ebfb582ac68f8	"elles se sont rencontrées pendant la formation longue de Roudour de 2013-2014 et ont créé à Carhaix une crèche où l'on parle breton aux enfants."	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	c7c0fc98e9ea0d6216179a56498b2d4a8c53d6ac784ed8d2128f9ea201dbd268ed00399f9854533f6ccb76cbcc06c6546eb6ff25005b8635883469590e7a9ce8	Il est 7 heures moins le quart.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	f90a1b4bb657bc8f26dc89f9bf1bfdbf2eb51ad57e76243a4f0020a28af75183d7d2636f7e4a4bfa7a78e844f2883e95011b11580fdfb9f90589d4444df75fe6	À quel lieu êtes-vous attaché ?	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	ab432e1584bde0b1bfab63f02e668ef58a82bff77a2f9e86ebbe447c68a1dcfad868ebd54815e596bb8b715a97155b97dc68aa90d6f5b05b8ab81455976fd506	Il viendra avec moi demain.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	d90195c02911e6e8162f007bd61bda7ae10ce9019d341478b952f9b842699fd3b8e672796e9c224b52fca17b17220dc211fbb76f946322ba5dc4bbba085fe4a9	C’est vrai.	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	aeb305fb6234ea4656b36796b3a905afdac9f14da6055996ddaffced12c44748967d03c51daa44cc99e5c7680b1145ab7bb59e86636ab5028782fc6a088e9081	"Je m'en vais pour Bangalore ce soir et je serai revenu dans 10 jours."	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	3c4a4f439792e6ba49661819bf552908a3be86f215103e58ff83870e6513acd1ea95e066545a1ba5afdf3d18120235f4369370bd48bfba06d24b2537aa17d237	le mardi 6 avril.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	77142c67015b21a68b3f92b37be204769bd20319b67fbabc0b6942c353f940e9a78a2166f1dff9bb46da5209976349133b59058e1b5c168e614d569a485f3eac	Environ 300 kilomètres.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	4cd9246579fb18b8263d479c4c845bf352f784194dd7789aa3019838221104dff962cf87af789be4000fada2f7117bc142ed087d5eb8a09820c8eedf7c3fc7a9	"La bataille s'est déroulée le 7 septembre 1492."	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	070e93be8da734407407aaa74dc922473cb61b28c5a53257c243409060459bc2ad6277faf4956cb3b00a6c1bcba864dd1d864b0e8bde6d7f375f0067cc346939	"Celui-ci est serein et l'autre est angoissé."	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	ce3e96fd4a9ad982b6a2b45014c95258b01ac0a7660c44e3567e6f8b6d97bd03c157940bac16e353593a963d9f0c448c295b7c88ce3a41a6d4b7dc1f10364bbc	Je travaille chez Google.	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	a5fbc49a347e8db51dbcabb397594657f7dcfd588efff621b8ea9bc559ead227124de26949609ca01c774ff9ae39a278d334def367e49510cfe367d1070a0fe3	Je cherche John.	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	836fc98b091310c36a7aea0b53725d9bc6a27531b49e8f121fdf15be8f3bd6983537a71616fe202ee86261fa4dbd572505707218efaeb645406faa02f1d2746a	12 % des enfants de la commune de Plouvien sont scolarisés dans la filière bilingue.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	970d4b0f195a9aae9ee4a6c8a5a8a1c67b8a26efa8c5062a7229873f1676852ae9458ae56b0fae16dcf2ef5013ef9a5054231e652a54857d08c05decf1615973	"j'entourai la bonne réponse avec un crayon rouge."	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	cfeab33b197d0a3b404edeb69bb4c5a5ace9a6843c8664dd41b5425cb8b55da04d0ebb12298e743e100a7e9bd30f94b0dc86cc050f37d05314e932c8e0c39e25	tout autour.	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	d4143576a8c6d0d94e28e9c196bbbf2086a35eee9212710aa2dea7905177eeaa703934d837d87f13492b2da023010a3ad0e3f1e4f5d00235d67bde3980c66c8e	Combien de temps ça va durer .	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	7f707421523d93b943e515e465ea2517e6f5b41152cfa12b6d0234074fe4507e9b24a0838b333538acceddea17dd80fe2b5a257aa3332fd56a6cd46d7224d20b	Où voulez-vous aller ?	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	c50b8bd9e20d99c7ebce76d4cd231c21eb801ed7ce2a46845b01c24015528981b2afef7d32712db1489e911cc6a1d0f9b994c2edba864708a0d6a329b78538d0	"Ils ne l'avaient pas écoutée."	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	3054188788140f1d6de6d46e702ec4824aa5d4bbab5b3437e16857700d6cf533b8fd86e3821416db5679327563d05bb0ac5246d498e84f617f28d88100ee02ce	Il est 23h30.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	0fe96480e4e7161bb33269bc601af383115e93ee36c0040da9738d57ea53b91d955ee07724cd687b0da4d83b920351de37eb4137b3a72fe34cc3d152ed3e082d	Elle a pénétré dans la chambre.	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	7601880f49886642b73586a87b7c8df2696856fca944e458fffcb8935f9dc3e460eebd152eac81fafe2439f2194d37de10b473a3e00b80b07dec1ddc99d36d1f	"Qui l'accompagnait ce jour-là ?"	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	b090994ad2d65cff86b845fb2d40b048ee263c55679ee0cff0c911accb209133a40bb54b5e5582519731d11acf03100149f4537df3de664b253667bc7d6475d4	"À qui est le chien qui est en train d'aboyer ?"	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	0b6d7f3bd77f992c8a585cb6499acfcd6d731f10a004ce3af34a4b40f5c054bc2030ed4263dce861a9443627cbbe900de270f712e424f59f2dd1f2d2fb730641	"Pourvu qu'il ne pleuve pas !"	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	6daf4c4eaede281c7a6dd529a87d8f7f335199e96c295861c6d7a7a3686ba87d6a033071795adf4ff6fc909408e35df51eb762b2163814d988b689fd2e0a00d9	Merci (beaucoup à vous) !	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	482a3cf56240a2095629a129617e572539241acac5317bd384c6965ce423ff171c92302b89b4a416a950b1168237f3b2a0dbf7c1d98f99612dfcb6d11d4c5688	"Ils s'aiment l'un l'autre."	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	771c1a84a326fbe26bb70b4b92cd7c36840e767b62e8c6699e5cc77242ea0433068df98f0c3f9aef9eb02f9002acbc9e3f7fd73a1663724a724522427e3c1445	Il est 8h45.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	08b6795b8007c2d183b846466a741539070783fc6a3664940b730913cad63852719697ff97d7002c6f378a113d8c589b2fdaf4d72faf18e596e2867c6dfac7b7	numéro 398.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	d359487a1c208b0f53c9ec1e8bbbb9a84185171375ad1b073cf1b4ecc815b47135bd021551566df4324e7ed6e25cdf34244dc7ba942100e9c715876fe6f3bc77	Il est 10 heures.	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	a8d71829e5934eeb01d7f516eb924defe88d58496f8431e8eb3fbcb609a9161f732f2137c24988accc39d4163c65c1f04bd7666593cb059618ae8292c457f13c	Il y a plein de temps.	1	2	twenties	male	france
b400a7567b6dfc1712a8b06f42d82904240d3bd2928c1829cc3a36a09740b212ad7c8fc258d436ea87acb789f34130811f340b03668d67501835ef2ed1009396	1b796199fe00e6b0e1350afd74ea8069a62b693a34ac74025c0366111e4bb2a84f9e79e04b4bea43d2d567e0e07adeffe931b6be675bb2f16963eda5110cc42b	"J'ouvre, je n'ouvre pas (ça n'ouvre pas), et vous ouvrez."	1	2			
5796619efc6fd2fb8e28212f444fea1970228fdfb127e3fdbd47c9ca9002d33668e88afa0c4b7e66a3e946bd63146114e48bfb1d3c424f668ca041f0823470c4	13530d6c21290367fe36e6569ba94f0aa00d86c025ea62fc20ce8fd3cfa515bbb323773ab6d0b306273930e975f0bcd56d55c3a4a22bd22691a0a9ba132b7808	Préchauffez votre four à cent quatre-vingt degré pendant 10 minutes	0	2	twenties	male	france
5796619efc6fd2fb8e28212f444fea1970228fdfb127e3fdbd47c9ca9002d33668e88afa0c4b7e66a3e946bd63146114e48bfb1d3c424f668ca041f0823470c4	43e093686683231216fce07a8003215e9daece26ab7e79cd5687cba84a597d0725a023557298b940fdb1931ffb93f660e84947f84e303c5cf43410f0699b3964	En comparaison, la Lune orbite en moyenne à 390 000 km de la Terre.	0	2	twenties	male	france
5796619efc6fd2fb8e28212f444fea1970228fdfb127e3fdbd47c9ca9002d33668e88afa0c4b7e66a3e946bd63146114e48bfb1d3c424f668ca041f0823470c4	32bb34b6e42363dd051acdedc082a9eba08e5de863f03668ca17761402123dfacfac6b49644b040e918104c1ef0e28948e9747529daea88117896e73bb913b9d	la page 44.	0	2	twenties	male	france
3dab1babea805d0f2203628e8fdd366dbfe3dd8db19969fc5bcc0cba232d9f9e852385d8f83263be32d600c603a3dba12a68783be1847b52317986e85431daa6	a22365aa8eefd787d8636bd0e00c88c9cd5fdde7b7bbd5fc7748ea9b1ba37f5f0d900fc3412104ff5bf3f6629a276956866a6626d478a9e28258a59dfdbd141c	Il est 7 heures moins le quart.	0	2			
5796619efc6fd2fb8e28212f444fea1970228fdfb127e3fdbd47c9ca9002d33668e88afa0c4b7e66a3e946bd63146114e48bfb1d3c424f668ca041f0823470c4	93e64dff9b248557884e7baec3544f8e0016b4f77c799c645ff30d663c834cfed4bf29847dd4226f90509560576649be90c8fcdabbe8ccd899a000be35a20b94	"Vous m'avez téléphoné ?"	1	2	twenties	male	france
5796619efc6fd2fb8e28212f444fea1970228fdfb127e3fdbd47c9ca9002d33668e88afa0c4b7e66a3e946bd63146114e48bfb1d3c424f668ca041f0823470c4	2c68e1d6a886d00c02f9bfb3a695077915dc055f36cae483a537418ea0beaa10681437bf0968f7ca910dfba1beee10d3199e9361d319d10a7332fdf9f6db2cdf	Voir note de transcription des noms p. 145 en bas à droite.	0	2	twenties	male	france
5796619efc6fd2fb8e28212f444fea1970228fdfb127e3fdbd47c9ca9002d33668e88afa0c4b7e66a3e946bd63146114e48bfb1d3c424f668ca041f0823470c4	ff8deba207a92fdf04d1a47b7c742c9cbc2d30930d07973757d46c6b1626834edafa826cb0ee03d0f70bd30c831f5cfcd81bbda10821dd7bd3758aea923b9920	Cependant, ce nombre se stabilise depuis 2004.	0	2	twenties	male	france
5796619efc6fd2fb8e28212f444fea1970228fdfb127e3fdbd47c9ca9002d33668e88afa0c4b7e66a3e946bd63146114e48bfb1d3c424f668ca041f0823470c4	cbc15fb2724c1f570ad8840d1ca81e6f7d10b916ab48e12ed6ed9f45edbd25393765346db15e8ba2d072a625076df641aae852d66f699aae7851768458370474	"Prendrez-vous un verre d'eau."	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	e6a51a1fcc8f52423150a6a13da6157e478c00afa6c52c97f449f87fed8b0cdf1a0aa693432dd4e1b78d99ff67686364f0b39a3b9ceaa5bfe1179afd472eaac5	Ce soir je rirai moins.	1	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	e2922bfdeec018c0ea4630f854336c8a090ee6459600f13cdc92ff3c06545bfaa0a4517c2a0324b81de618ed7542346bddf7cc0d77edcc887bdb179f66029207	"Pourquoi l'avez-vous frappé ?"	0	2	twenties	male	france
c855e9ec9c252347589bda2eb0859d133cb2a11016ea61630165baf1a0ad0bb8cc13a8a8b5b4930b7508b0c8bcddc00a8a2a58d75ba9173408f2b52cea721d63	6c3c48a934830a1d6b1414ac703bc5c5381372751bd2d49b40438caaba22be7265cac966afb2f2769390edeb2d0da61c440df15d923ccf2524b0724fa2e32276	Il peut passer de 2 à 3 km heure en une seconde.	0	2	twenties	male	france
